,split_drug,idx
14871,train,14871
14872,train,14872
14873,train,14873
14874,train,14874
14875,train,14875
14876,train,14876
14877,train,14877
14878,train,14878
14879,train,14879
14880,test,14880
14881,val,14881
14882,train,14882
14883,train,14883
14884,train,14884
14885,val,14885
14886,test,14886
14887,train,14887
14888,test,14888
14889,val,14889
14890,test,14890
14891,train,14891
14892,train,14892
14893,train,14893
14894,train,14894
14895,train,14895
14896,train,14896
14897,val,14897
14898,train,14898
14899,train,14899
14900,train,14900
14901,train,14901
14902,train,14902
14903,train,14903
14904,val,14904
14905,train,14905
14906,train,14906
14907,train,14907
14908,train,14908
14909,val,14909
14910,train,14910
14911,test,14911
14912,val,14912
14913,test,14913
14914,train,14914
14915,test,14915
14916,train,14916
14917,train,14917
14918,train,14918
14919,train,14919
14920,val,14920
14921,val,14921
14922,test,14922
14923,val,14923
14924,val,14924
14925,train,14925
14926,train,14926
14927,train,14927
14928,val,14928
14929,val,14929
14930,test,14930
14931,test,14931
14932,train,14932
14933,val,14933
14934,train,14934
14935,train,14935
14936,train,14936
14937,train,14937
14938,val,14938
14939,train,14939
14940,train,14940
14941,train,14941
14942,val,14942
14943,test,14943
14944,test,14944
14945,train,14945
14946,train,14946
14947,train,14947
14948,train,14948
14949,train,14949
14950,train,14950
14951,val,14951
14952,val,14952
14953,train,14953
14954,train,14954
14955,train,14955
14956,test,14956
14957,test,14957
14958,train,14958
14959,train,14959
14960,train,14960
14961,test,14961
14962,train,14962
14963,train,14963
14964,train,14964
14965,train,14965
14966,train,14966
14967,test,14967
14968,train,14968
14969,train,14969
14970,val,14970
14971,test,14971
14972,train,14972
14973,val,14973
14974,train,14974
14975,val,14975
14976,train,14976
14977,train,14977
14978,train,14978
14979,val,14979
14980,test,14980
14981,train,14981
14982,train,14982
14983,train,14983
14984,train,14984
14985,train,14985
14986,train,14986
14987,train,14987
14988,train,14988
14989,test,14989
14990,train,14990
14991,train,14991
14992,train,14992
14993,test,14993
14994,test,14994
14995,train,14995
14996,train,14996
14997,train,14997
14998,train,14998
14999,train,14999
15000,train,15000
15001,train,15001
15002,test,15002
15003,train,15003
15004,val,15004
15005,val,15005
15006,train,15006
15007,train,15007
15008,train,15008
15009,train,15009
15010,train,15010
15011,test,15011
15012,train,15012
15013,val,15013
15014,test,15014
15015,train,15015
15016,train,15016
15017,train,15017
15018,train,15018
15019,train,15019
15020,val,15020
15021,train,15021
15022,train,15022
15023,train,15023
15024,test,15024
15025,val,15025
15026,train,15026
15027,train,15027
15028,val,15028
15029,val,15029
15030,train,15030
15031,train,15031
15032,train,15032
15033,val,15033
15034,test,15034
15035,val,15035
15036,train,15036
15037,train,15037
15038,test,15038
15039,train,15039
15040,val,15040
15041,train,15041
15042,train,15042
15043,train,15043
15044,train,15044
15045,train,15045
15046,train,15046
15047,test,15047
15048,train,15048
15049,train,15049
15050,test,15050
15051,train,15051
15052,train,15052
15053,train,15053
15054,train,15054
15055,train,15055
15056,train,15056
15057,train,15057
15058,train,15058
15059,val,15059
15060,train,15060
15061,train,15061
15062,train,15062
15063,train,15063
15064,train,15064
15065,train,15065
15066,train,15066
15067,train,15067
15068,test,15068
15069,val,15069
15070,train,15070
15071,test,15071
15072,train,15072
15073,val,15073
15074,val,15074
15075,test,15075
15076,train,15076
15077,train,15077
15078,train,15078
15079,train,15079
15080,train,15080
15081,train,15081
15082,test,15082
15083,train,15083
15084,train,15084
15085,train,15085
15086,train,15086
15087,train,15087
15088,test,15088
15089,test,15089
15090,train,15090
15091,train,15091
15092,train,15092
15093,train,15093
15094,test,15094
15095,train,15095
15096,train,15096
15097,test,15097
15098,train,15098
15099,val,15099
15100,train,15100
15101,val,15101
15102,train,15102
15103,train,15103
15104,train,15104
15105,train,15105
15106,test,15106
15107,train,15107
15108,train,15108
15109,test,15109
15110,test,15110
15111,train,15111
15112,train,15112
15113,train,15113
15114,val,15114
15115,train,15115
15116,train,15116
15117,train,15117
15118,train,15118
15119,test,15119
15120,train,15120
15121,val,15121
15122,test,15122
15123,train,15123
15124,train,15124
15125,train,15125
15126,val,15126
15127,train,15127
15128,train,15128
15129,train,15129
15130,train,15130
15131,val,15131
15132,test,15132
15133,test,15133
15134,train,15134
15135,train,15135
15136,train,15136
15137,train,15137
15138,train,15138
15139,train,15139
15140,train,15140
15141,train,15141
15142,train,15142
15143,train,15143
15144,train,15144
15145,train,15145
15146,train,15146
15147,train,15147
15148,train,15148
15149,train,15149
15150,test,15150
15151,train,15151
15152,val,15152
15153,train,15153
15154,train,15154
15155,train,15155
15156,train,15156
15157,train,15157
15158,test,15158
15159,train,15159
15160,train,15160
15161,train,15161
15162,train,15162
15163,train,15163
15164,val,15164
15165,train,15165
15166,test,15166
15167,train,15167
15168,val,15168
15169,train,15169
15170,test,15170
15171,train,15171
15172,train,15172
15173,train,15173
15174,train,15174
15175,train,15175
15176,train,15176
15177,train,15177
15178,train,15178
15179,train,15179
15180,train,15180
15181,val,15181
15182,train,15182
15183,test,15183
15184,train,15184
15185,test,15185
15186,test,15186
15187,train,15187
15188,val,15188
15189,train,15189
15190,train,15190
15191,train,15191
15192,train,15192
15193,train,15193
15194,train,15194
15195,train,15195
15196,test,15196
15197,train,15197
15198,train,15198
15199,train,15199
15200,train,15200
15201,test,15201
15202,test,15202
15203,train,15203
15204,train,15204
15205,train,15205
15206,train,15206
15207,train,15207
15208,train,15208
15209,val,15209
15210,train,15210
15211,val,15211
15212,val,15212
15213,train,15213
15214,train,15214
15215,val,15215
15216,train,15216
15217,val,15217
15218,val,15218
15219,val,15219
15220,train,15220
15221,train,15221
15222,train,15222
15223,test,15223
15224,train,15224
15225,train,15225
15226,train,15226
15227,train,15227
15228,train,15228
15229,train,15229
15230,test,15230
15231,train,15231
15232,train,15232
15233,train,15233
15234,train,15234
15235,train,15235
15236,val,15236
15237,train,15237
15238,val,15238
15239,train,15239
15240,train,15240
15241,train,15241
15242,train,15242
15243,train,15243
15244,train,15244
15245,val,15245
15246,train,15246
15247,train,15247
15248,test,15248
15249,train,15249
15250,train,15250
15251,train,15251
15252,train,15252
15253,val,15253
15254,train,15254
15255,train,15255
15256,train,15256
15257,train,15257
15258,train,15258
15259,train,15259
15260,train,15260
15261,train,15261
15262,train,15262
15263,train,15263
15264,train,15264
15265,train,15265
15266,train,15266
15267,train,15267
15268,train,15268
15269,train,15269
15270,train,15270
15271,train,15271
15272,train,15272
15273,train,15273
15274,train,15274
15275,train,15275
15276,test,15276
15277,train,15277
15278,train,15278
15279,train,15279
15280,train,15280
15281,train,15281
15282,train,15282
15283,train,15283
15284,train,15284
15285,test,15285
15286,train,15286
15287,train,15287
15288,val,15288
15289,train,15289
15290,train,15290
15291,test,15291
15292,test,15292
15293,train,15293
15294,test,15294
15295,train,15295
15296,train,15296
15297,train,15297
15298,train,15298
15299,val,15299
15300,val,15300
15301,train,15301
15302,val,15302
15303,test,15303
15304,test,15304
15305,train,15305
15306,test,15306
15307,train,15307
15308,train,15308
15309,train,15309
15310,train,15310
15311,val,15311
15312,train,15312
15313,train,15313
15314,test,15314
15315,train,15315
15316,test,15316
15317,train,15317
15318,train,15318
15319,train,15319
15320,train,15320
15321,train,15321
15322,train,15322
15323,test,15323
15324,train,15324
15325,train,15325
15326,test,15326
15327,train,15327
15328,train,15328
15329,val,15329
15330,train,15330
15331,test,15331
15332,train,15332
15333,train,15333
15334,train,15334
15335,train,15335
15336,test,15336
15337,train,15337
15338,train,15338
15339,train,15339
15340,train,15340
15341,train,15341
15342,train,15342
15343,train,15343
15344,train,15344
15345,train,15345
15346,val,15346
15347,val,15347
15348,train,15348
15349,train,15349
15350,train,15350
15351,val,15351
15352,train,15352
15353,train,15353
15354,test,15354
15355,train,15355
15356,train,15356
15357,val,15357
15358,train,15358
15359,train,15359
15360,train,15360
15361,train,15361
15362,train,15362
15363,train,15363
15364,val,15364
15365,test,15365
15366,train,15366
15367,train,15367
15368,train,15368
15369,train,15369
15370,train,15370
15371,test,15371
15372,val,15372
15373,val,15373
15374,train,15374
15375,train,15375
15376,train,15376
15377,train,15377
15378,val,15378
15379,test,15379
15380,val,15380
15381,test,15381
15382,train,15382
15383,train,15383
15384,train,15384
15385,train,15385
15386,train,15386
15387,train,15387
15388,val,15388
15389,train,15389
15390,train,15390
15391,train,15391
15392,train,15392
15393,train,15393
15394,train,15394
15395,train,15395
15396,train,15396
15397,train,15397
15398,test,15398
15399,train,15399
15400,test,15400
15401,train,15401
15402,train,15402
15403,train,15403
15404,train,15404
15405,val,15405
15406,train,15406
15407,train,15407
15408,train,15408
15409,train,15409
15410,train,15410
15411,train,15411
15412,train,15412
15413,train,15413
15414,train,15414
15415,train,15415
15416,train,15416
15417,test,15417
15418,val,15418
15419,test,15419
15420,train,15420
15421,train,15421
15422,val,15422
15423,train,15423
15424,train,15424
15425,train,15425
15426,val,15426
15427,train,15427
15428,val,15428
15429,val,15429
15430,train,15430
15431,train,15431
15432,val,15432
15433,test,15433
15434,train,15434
15435,train,15435
15436,train,15436
15437,train,15437
15438,train,15438
15439,train,15439
15440,train,15440
15441,train,15441
15442,train,15442
15443,val,15443
15444,train,15444
15445,test,15445
15446,train,15446
15447,val,15447
15448,train,15448
15449,train,15449
15450,train,15450
15451,train,15451
15452,train,15452
15453,val,15453
15454,val,15454
15455,train,15455
15456,train,15456
15457,train,15457
15458,test,15458
15459,test,15459
15460,train,15460
15461,train,15461
15462,train,15462
15463,train,15463
15464,train,15464
15465,train,15465
15466,test,15466
15467,test,15467
15468,train,15468
15469,train,15469
15470,test,15470
15471,train,15471
15472,test,15472
15473,test,15473
15474,test,15474
15475,val,15475
15476,val,15476
15477,train,15477
15478,train,15478
15479,test,15479
15480,train,15480
15481,train,15481
15482,train,15482
15483,train,15483
15484,val,15484
15485,val,15485
15486,train,15486
15487,train,15487
15488,train,15488
15489,test,15489
15490,train,15490
15491,train,15491
15492,train,15492
15493,train,15493
15494,train,15494
15495,test,15495
15496,val,15496
15497,train,15497
15498,train,15498
15499,val,15499
15500,train,15500
15501,train,15501
15502,test,15502
15503,train,15503
15504,val,15504
15505,test,15505
15506,test,15506
15507,train,15507
15508,train,15508
15509,val,15509
15510,val,15510
15511,test,15511
15512,test,15512
15513,train,15513
15514,train,15514
15515,train,15515
15516,train,15516
15517,test,15517
15518,train,15518
15519,train,15519
15520,train,15520
15521,train,15521
15522,train,15522
15523,train,15523
15524,train,15524
15525,test,15525
15526,test,15526
15527,val,15527
15528,test,15528
15529,test,15529
15530,train,15530
15531,train,15531
15532,train,15532
15533,train,15533
15534,train,15534
15535,train,15535
15536,train,15536
15537,train,15537
15538,val,15538
15539,train,15539
15540,train,15540
15541,train,15541
15542,test,15542
15543,train,15543
15544,test,15544
15545,train,15545
15546,train,15546
15547,val,15547
15548,train,15548
15549,train,15549
15550,train,15550
15551,test,15551
15552,test,15552
15553,train,15553
15554,train,15554
15555,train,15555
15556,train,15556
15557,train,15557
15558,train,15558
15559,train,15559
15560,train,15560
15561,test,15561
15562,train,15562
15563,train,15563
15564,train,15564
15565,train,15565
15566,train,15566
15567,train,15567
15568,train,15568
15569,val,15569
15570,val,15570
15571,train,15571
15572,train,15572
15573,train,15573
15574,val,15574
15575,val,15575
15576,train,15576
15577,train,15577
15578,test,15578
15579,train,15579
15580,train,15580
15581,val,15581
15582,val,15582
15583,train,15583
15584,train,15584
15585,train,15585
15586,train,15586
15587,train,15587
15588,train,15588
15589,train,15589
15590,train,15590
15591,test,15591
15592,train,15592
15593,test,15593
15594,train,15594
15595,train,15595
15596,test,15596
15597,train,15597
15598,train,15598
15599,val,15599
15600,train,15600
15601,train,15601
15602,test,15602
15603,train,15603
15604,train,15604
15605,train,15605
15606,val,15606
15607,train,15607
15608,val,15608
15609,test,15609
15610,train,15610
15611,test,15611
15612,test,15612
15613,test,15613
15614,train,15614
15615,train,15615
15616,train,15616
15617,train,15617
15618,train,15618
15619,val,15619
15620,test,15620
15621,train,15621
15622,test,15622
15623,train,15623
15624,train,15624
15625,train,15625
15626,test,15626
15627,val,15627
15628,val,15628
15629,train,15629
15630,train,15630
15631,train,15631
15632,train,15632
15633,train,15633
15634,val,15634
15635,test,15635
15636,train,15636
15637,train,15637
15638,train,15638
15639,train,15639
15640,train,15640
15641,test,15641
15642,val,15642
15643,train,15643
15644,test,15644
15645,train,15645
15646,train,15646
15647,train,15647
15648,train,15648
15649,val,15649
15650,train,15650
15651,train,15651
15652,train,15652
15653,val,15653
15654,train,15654
15655,train,15655
15656,train,15656
15657,test,15657
15658,train,15658
15659,test,15659
15660,train,15660
15661,train,15661
15662,train,15662
15663,train,15663
15664,train,15664
15665,train,15665
15666,train,15666
15667,test,15667
15668,test,15668
15669,train,15669
15670,train,15670
15671,train,15671
15672,train,15672
15673,train,15673
15674,train,15674
15675,train,15675
15676,test,15676
15677,val,15677
15678,train,15678
15679,train,15679
15680,train,15680
15681,val,15681
15682,train,15682
15683,train,15683
15684,train,15684
15685,test,15685
15686,val,15686
15687,test,15687
15688,train,15688
